Metric,Value
accuracy,0.4651889503002167
loss,1.8549485206604004
precision,0.45681687770379403
recall,0.4725850278437227
f1,0.4645671872581644
fpr,0.024298145028253205
fnr,0.5274149721444386
roc_auc,0.9060554888401545
pr_auc,0.44819454697445
