Metric,Value
accuracy,0.4814999997615814
loss,1.7233185768127441
precision,0.5807478654441416
recall,0.4804170196450249
f1,0.5258394053045654
fpr,0.057328842298801475
fnr,0.5195829803449408
roc_auc,0.8814450778180841
pr_auc,0.5243280934601185
