Metric,Value
accuracy,0.3547993302345276
loss,2.8740663528442383
precision,0.38180113012453015
recall,0.35356051851038933
f1,0.3671385472701102
fpr,0.029404988708195877
fnr,0.646439481477772
roc_auc,0.7956155476249159
pr_auc,0.2623380655589752
asr,2.9400
