timestamp,run_id,attack,defense,epsilon,n_poisoned,best_acc_pct,asr,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,train_time_s,gpu_id
2026-03-05T16:46:44,1,quid,none,0.1,700,20.65,2.2857,20.65,2.101367,0.12142,0.195239,0.149725,0.088792,0.804761,0.764175,0.3141809511236262,110.0,0
2026-03-05T17:00:09,1,quid,q-detection,0.1,700,21.61,0.0,21.61,2.167193,0.257614,0.2232,0.239175,0.086707,0.7768,0.745199,0.2797372292880243,789.2,0
2026-03-05T17:02:02,1,random,none,0.1,700,33.98,8.1429,33.98,2.054206,0.299524,0.331164,0.31455,0.073438,0.668836,0.760276,0.2908159478563489,110.1,0
2026-03-05T17:15:15,1,random,q-detection,0.1,700,25.13,7.4286,25.13,2.234868,0.121203,0.239583,0.160972,0.083374,0.760417,0.672152,0.23205490287124256,788.9,0
2026-03-05T17:17:48,1,quid,none,0.3,2100,11.35,44.8571,11.35,2.339471,0.01135,0.1,0.020386,0.1,0.9,0.502028,0.11042933519816507,110.1,0
2026-03-05T17:31:46,1,quid,q-detection,0.3,2100,17.42,23.381,17.42,2.253864,0.13639,0.174188,0.152989,0.09187,0.825812,0.626799,0.17596054202118627,792.9,0
2026-03-05T17:33:40,1,random,none,0.3,2100,27.66,8.5238,27.66,2.10547,0.225096,0.26726,0.244372,0.080699,0.73274,0.734493,0.2684946079133775,110.5,0
2026-03-05T17:46:56,1,random,q-detection,0.3,2100,21.51,9.2381,21.51,2.181519,0.122801,0.203583,0.153195,0.087832,0.796417,0.68008,0.23183624026692612,793.0,0
2026-03-05T17:49:57,1,quid,none,0.5,3500,11.35,45.1143,11.35,2.379436,0.01135,0.1,0.020386,0.1,0.9,0.456967,0.10068474482640286,112.5,0
2026-03-05T18:04:19,1,quid,q-detection,0.5,3500,11.35,45.1143,11.35,2.399937,0.01135,0.1,0.020386,0.1,0.9,0.457194,0.10098313347095156,791.1,0
2026-03-05T18:06:18,1,random,none,0.5,3500,23.63,8.6,23.63,2.175529,0.174958,0.224344,0.196597,0.0853,0.775656,0.707329,0.2503612041268651,114.6,0
2026-03-05T18:19:40,1,random,q-detection,0.5,3500,25.19,7.8857,25.19,2.249366,0.121155,0.239121,0.160825,0.083397,0.760879,0.643239,0.22515367911730028,798.5,0
