Metric,Value
accuracy,0.2574999928474426
loss,2.154951333999634
precision,0.2267846818052351
recall,0.2594566076014484
f1,0.2420229802320713
fpr,0.08250395401200757
fnr,0.7405433923885173
roc_auc,0.7658258657782623
pr_auc,0.3370969163527183
asr,7.3810
