timestamp,run_id,attack,defense,epsilon,n_poisoned,best_acc_pct,asr,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,train_time_s,gpu_id
2026-03-04T21:06:54,1,quid,none,0.1,1610,44.0436,8.5093,44.0435,1.824252,0.42335,0.448368,0.4355,0.02544,0.551632,0.909109,0.4413980230644984,1678.6,0
2026-03-06T06:54:36,1,quid,none,0.1,1610,38.8243,10.1863,38.8243,2.076914,0.379492,0.397091,0.388092,0.027829,0.602909,0.880748,0.3886977094512216,482.9,0
2026-03-06T08:35:14,1,quid,q-detection,0.1,1610,41.5047,2.6708,41.5047,2.117007,0.374102,0.415567,0.393746,0.026608,0.584433,0.881871,0.38709520754717197,6521.3,1
2026-03-06T08:43:37,1,random,none,0.1,1610,41.6219,3.8509,41.6219,1.980645,0.387436,0.425603,0.405623,0.026515,0.574397,0.885976,0.4042708620415758,467.8,0
2026-03-06T10:23:47,1,random,q-detection,0.1,1610,41.8807,3.6025,41.8807,2.138035,0.385941,0.418043,0.401351,0.026449,0.581957,0.879392,0.38089586482504556,6477.0,1
2026-03-06T10:37:05,1,quid,none,0.3,4830,20.2959,66.9565,20.2959,2.407203,0.315219,0.204098,0.24777,0.036396,0.795902,0.863768,0.3533500822249667,473.8,0
2026-03-06T12:18:04,1,quid,q-detection,0.3,4830,31.3495,28.8406,31.3495,2.328792,0.344574,0.32311,0.333497,0.031273,0.67689,0.861024,0.33820824138257954,6533.7,1
2026-03-06T12:26:43,1,random,none,0.3,4830,40.6747,2.4638,40.6747,2.160264,0.373847,0.417551,0.394492,0.026953,0.582449,0.87867,0.3820617166320663,479.3,0
2026-03-06T14:07:36,1,random,q-detection,0.3,4830,39.0489,3.2298,39.0489,2.423119,0.354376,0.386323,0.369661,0.027741,0.613677,0.871857,0.3516449269534652,6531.6,1
2026-03-06T14:25:31,1,quid,none,0.5,8050,4.8823,88.8075,4.8823,3.272331,0.002123,0.043478,0.004048,0.043478,0.956522,0.565965,0.06446180549451169,551.5,0
2026-03-06T16:04:49,1,quid,q-detection,0.5,8050,13.485,67.6025,13.485,2.628348,0.248569,0.146127,0.184054,0.039493,0.853873,0.800396,0.25914835384826856,6512.0,1
2026-03-06T16:13:45,1,random,none,0.5,8050,34.2593,2.9938,34.2593,2.434213,0.296817,0.36241,0.326351,0.029838,0.63759,0.864467,0.3498756884762156,492.5,0
2026-03-06T17:54:12,1,random,q-detection,0.5,8050,31.4569,3.205,31.4569,2.655807,0.302286,0.323955,0.312746,0.031149,0.676045,0.848314,0.3165046252215392,6520.9,1
2026-03-06T18:04:53,2,quid,none,0.1,1610,35.4653,18.0124,35.4653,2.122671,0.343843,0.362264,0.352813,0.02936,0.637736,0.878346,0.3824286171952815,504.0,0
2026-03-06T19:45:48,2,quid,q-detection,0.1,1610,35.9389,13.913,35.9389,2.231983,0.371852,0.35385,0.362628,0.029185,0.64615,0.874576,0.35233075055428975,6559.8,1
2026-03-06T19:54:33,2,random,none,0.1,1610,38.5412,2.4224,38.5412,2.070111,0.354503,0.395029,0.37367,0.027893,0.604971,0.878671,0.3749018158338636,477.5,0
2026-03-06T21:34:28,2,random,q-detection,0.1,1610,37.135,2.4224,37.135,2.219971,0.362665,0.376756,0.369576,0.028544,0.623244,0.868626,0.35233489318089023,6473.0,1
2026-03-06T21:48:19,2,quid,none,0.3,4830,17.8986,67.7847,17.8986,2.507437,0.272869,0.184738,0.220317,0.03749,0.815262,0.847961,0.32535503796662835,477.9,0
2026-03-06T23:29:15,2,quid,q-detection,0.3,4830,29.504,33.7267,29.504,2.424228,0.302853,0.306142,0.304488,0.032107,0.693858,0.846072,0.30369255294062036,6533.7,1
2026-03-06T23:38:26,2,random,none,0.3,4830,36.471,2.8778,36.471,2.236572,0.332141,0.373322,0.35153,0.028822,0.626678,0.872448,0.35857301639941175,486.9,0
2026-03-07T01:17:28,2,random,q-detection,0.3,4830,34.7525,2.6708,34.7525,2.417953,0.367893,0.350691,0.359086,0.029649,0.649309,0.857862,0.3367240426660994,6429.8,1
2026-03-07T01:33:44,2,quid,none,0.5,8050,5.3022,80.0124,5.3022,3.138055,0.105672,0.047244,0.065296,0.043283,0.952756,0.593453,0.09734678509464886,465.9,0
