Metric,Value
accuracy,0.11699999868869781
loss,2.30946946144104
precision,0.0457806885096533
recall,0.10339147286730314
f1,0.06346133826705781
fpr,0.09959650858616018
fnr,0.8966085271226625
roc_auc,0.6136230933657238
pr_auc,0.17947284677888106
asr,86.4286
