timestamp,poison_ratio,CA_pct,ASR_pct,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,depo_p,noise_backend
2026-03-26T14:39:22,0.1,4.3478,0.0,4.3478,3.249237,0.00189,0.043478,0.003623,0.043478,0.956522,0.767222,0.26997862598413636,0.01,default.mixed
2026-03-27T07:34:15,0.3,4.3478,0.0,4.3478,3.237675,0.00189,0.043478,0.003623,0.043478,0.956522,0.797837,0.2930334423301484,0.01,default.mixed
2026-03-28T00:11:01,0.5,4.3478,0.0,4.3478,3.248714,0.00189,0.043478,0.003623,0.043478,0.956522,0.769825,0.2713361208542785,0.01,default.mixed
