Metric,Value
accuracy,0.7336000204086304
loss,0.7990652918815613
precision,0.727243978979039
recall,0.7292045129472597
f1,0.7282229214199472
fpr,0.029573957345006657
fnr,0.27079548704270584
roc_auc,0.9585137354130835
pr_auc,nan
