Metric,Value
accuracy,0.6534000039100647
loss,1.6243947744369507
precision,0.6507869020802586
recall,0.6466741000178446
f1,0.6487239774944874
fpr,0.03855904141133859
fnr,0.353325899972121
roc_auc,0.9252548016238176
pr_auc,nan
