Metric,Value
accuracy,0.33980000019073486
loss,2.054206132888794
precision,0.29952386569896483
recall,0.3311636687635001
f1,0.3145501226970827
fpr,0.07343790501136768
fnr,0.6688363312264656
roc_auc,0.7602758889933128
pr_auc,0.2908159478563489
