Metric,Value
accuracy,0.12629999220371246
loss,2.226388454437256
precision,0.11072313463068206
recall,0.11336116910127594
f1,0.11202661872446824
fpr,0.09855589875549856
fnr,0.8866388308886899
roc_auc,0.7659956728282002
pr_auc,0.3626870797300981
