Metric,Value
timestamp,2026-03-15T17:33:14
run_id,1
cda_pct,47.0022
asr_pct,5.5415
epochs_trained,30
train_time_s,84243.0
accuracy_pct,47.0022
loss,1.708764
precision,0.451091
recall,0.48054
f1,0.46535
fpr,0.024066
fnr,0.51946
roc_auc,0.910768
pr_auc,0.46109
