Metric,Value
timestamp,2026-03-16T17:14:38
run_id,2
cda_pct,45.6791
asr_pct,2.241
epochs_trained,30
train_time_s,84120.4
accuracy_pct,45.6791
loss,1.730309
precision,0.425996
recall,0.465298
f1,0.44478
fpr,0.024657
fnr,0.534702
roc_auc,0.909292
pr_auc,0.445308
