Metric,Value
accuracy,0.6401999592781067
loss,1.6948050260543823
precision,0.637919503850242
recall,0.6336418334226944
f1,0.6357734683625926
fpr,0.04002746693219113
fnr,0.36635816656727127
roc_auc,0.9178017409666117
pr_auc,nan
