Run ID,Epsilon,Attack Type,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc
1,0,none,0.09779999405145645,3.100541114807129,0.052053741120259664,0.1013156091226545,0.06877327362335052,0.09985462473196319,0.8986843908673112,0.4997423623452967,nan
