Run ID,Epsilon,Attack Type,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc
3,0,none,0.051996875554323196,3.7165770530700684,0.012498308843140207,0.04644624788772123,0.019696456616818524,0.04332001996328089,0.9535537521004399,0.5335739289600652,nan
