Run ID,Epsilon,Attack Type,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc
2,0,none,0.47261008620262146,1.667620301246643,0.5364609128253793,0.4477140982721109,0.4880861812079182,0.024073083788594726,0.5522859017160504,0.9224604195572819,nan
