timestamp,run_id,poison_ratio,CA_pct,ASR_pct,accuracy,precision,f1,fpr,fnr,roc_auc
2026-03-19T02:29:15,1,0.1,56.4544,64.3367,56.4544,0.545446,0.540863,0.019812,0.429126,0.936284
2026-03-19T17:32:18,1,0.3,57.3382,99.2558,57.3382,0.556043,0.550738,0.0194,0.417048,0.9378
2026-03-20T12:02:03,1,0.5,54.5699,99.9025,54.5699,0.529284,0.529855,0.020662,0.441701,0.935324
