Metric,Value
run_id,1
poison_ratio,0.5
CA_pct,54.5699
ASR_pct,99.9025
accuracy,0.545699
precision,0.529284
f1,0.529855
fpr,0.020662
fnr,0.441701
roc_auc,0.935324
