Metric,Value
accuracy,0.04882335662841797
loss,3.237657308578491
precision,0.002122754656261302
recall,0.04347826086913043
f1,0.004047877416910235
fpr,0.043478260869542894
fnr,0.9565217391190306
roc_auc,0.7349316545776474
pr_auc,0.18802664090540103
asr,93.3954
