Metric,Value
accuracy,0.4361000061035156
loss,1.8650394678115845
precision,0.61195054468946
recall,0.43849519469166065
f1,0.5109019164356957
fpr,0.06249734014139373
fnr,0.561504805298305
roc_auc,0.883226871193577
pr_auc,0.5492408075537243
