Metric,Value
accuracy,0.34625524282455444
loss,2.6856894493103027
precision,0.3398825060193726
recall,0.3581054131979305
f1,0.34875607488886134
fpr,0.02966954327653802
fnr,0.6418945867902307
roc_auc,0.8600816028883511
pr_auc,0.3358663482051846
asr,2.9565
