timestamp,poison_ratio,CA_pct,ASR_pct,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,depo_p,noise_backend
2026-03-25T20:12:35,0.1,47.3196,0.2925,47.3196,1.808004,0.452694,0.482361,0.467057,0.023933,0.517639,0.909423,0.4503122979846148,0.01,default.mixed
2026-03-26T02:16:28,0.3,48.0666,16.8848,48.0666,1.780312,0.456888,0.489992,0.472861,0.023583,0.510008,0.911326,0.4554312525893397,0.01,default.mixed
2026-03-26T08:15:29,0.5,47.4856,50.2848,47.4856,1.790547,0.447152,0.484709,0.465174,0.023845,0.515291,0.910123,0.4500954433473922,0.01,default.mixed
