Class,FNR,FPR
0,0.25612244897959185,0.03813747228381375
1,0.05110132158590308,0.0329385222786238
2,0.32848837209302323,0.08753345227475469
3,0.4168316831683168,0.07730812013348165
4,0.615071283095723,0.04346861831891772
5,0.874439461883408,0.028436539306104524
6,0.49164926931106473,0.05496571554965716
7,0.3784046692607004,0.04257690592955863
8,0.7546201232032854,0.04309771770440948
9,0.5302279484638256,0.06094983872761651
Average,0.46969565810448416,0.05094129025069379
