Metric,Value
accuracy,0.5034176111221313
loss,2.0160183906555176
precision,0.4400256729791195
recall,0.4891198031529347
f1,0.46327571680027685
fpr,0.022627842548754672
fnr,0.5108801968352266
roc_auc,0.9186863803198344
pr_auc,nan
