Metric,Value
accuracy,0.45942777395248413
loss,1.7261524200439453
precision,0.429181820180229
recall,0.46697897234475644
f1,0.4472833107007658
fpr,0.02455625473272025
fnr,0.5330210276434048
roc_auc,0.9101142243185466
pr_auc,0.4401213321571665
