timestamp,run_id,poison_ratio,CA_pct,ASR_pct,accuracy,precision,f1,fpr,fnr,roc_auc
2026-03-16T16:21:38,1,0.1,47.427,4.5522,47.427,0.45492,0.445247,0.023873,0.51513,0.912617
2026-03-16T21:23:11,1,0.3,48.1105,35.1963,48.1105,0.453302,0.449333,0.023558,0.509354,0.914557
2026-03-17T02:28:18,1,0.5,47.7151,63.7978,47.7151,0.446947,0.443977,0.023735,0.513045,0.913208
