timestamp,run_id,poison_ratio,CA_pct,ASR_pct,accuracy,precision,f1,fpr,fnr,roc_auc
2026-03-15T12:45:52,1,0.1,55.13,76.7722,55.13,0.534901,0.520962,0.049892,0.45556,0.893121
2026-03-15T15:45:27,1,0.3,52.91,89.8128,52.91,0.506616,0.497173,0.052358,0.478183,0.887041
2026-03-15T18:51:29,1,0.5,53.21,91.0722,53.21,0.506657,0.502572,0.052002,0.474736,0.89066
