Metric,Value
accuracy,0.3341304361820221
loss,2.4053947925567627
precision,0.3133826820728315
recall,0.33413043476590226
f1,0.3234241514772515
fpr,0.03026679841890354
fnr,0.6658695651840978
roc_auc,0.8053179841897232
pr_auc,0.29818484758927827
asr_pct,100.0
