Metric,Value
accuracy,0.2624000012874603
loss,2.15626859664917
precision,0.39580927366597496
recall,0.2711661032432322
f1,0.3218411367918947
fpr,0.08142428101084194
fnr,0.7288338967467334
roc_auc,0.774579378574743
pr_auc,0.3482189022594692
asr,8.0000
