timestamp,run_id,poison_ratio,CA_pct,ASR_pct,accuracy,precision,f1,fpr,fnr,roc_auc
2026-03-18T19:27:31,1,0.1,44.6245,45.2707,44.6245,0.415934,0.416754,0.025162,0.548315,0.891819
2026-03-18T20:51:27,1,0.3,43.941,96.659,43.941,0.407371,0.411848,0.025478,0.556099,0.890293
2026-03-18T22:42:09,1,0.5,43.8727,99.5073,43.8727,0.409781,0.412413,0.025501,0.555238,0.887953
