Metric,Value
accuracy,0.3034999966621399
loss,2.1432015895843506
precision,0.21854041946155783
recall,0.2908474915810439
f1,0.2495619946360972
fpr,0.07770628713204289
fnr,0.7091525084089219
roc_auc,0.7412439012223632
pr_auc,0.3213592224148842
