Metric,Value
accuracy,0.6435999870300293
loss,1.67258882522583
precision,0.644712101475722
recall,0.6379146158184361
f1,0.6412953414654062
fpr,0.03965217103752387
fnr,0.3620853841715296
roc_auc,0.920040500851654
pr_auc,nan
