Metric,Value
accuracy,0.3028024435043335
loss,2.343076467514038
precision,0.4579687416807879
recall,0.32029963245681203
f1,0.37695793026363084
fpr,0.03182198154009247
fnr,0.6797003675313494
roc_auc,0.896246716970779
pr_auc,0.44723575497397483
