Metric,Value
accuracy,0.4442925453186035
loss,2.295661449432373
precision,0.4263621888345644
recall,0.4577509850108069
f1,0.4414993814740347
fpr,0.02524446141221729
fnr,0.5422490149773542
roc_auc,0.8948030187707393
pr_auc,0.45623685414722437
