Metric,Value
accuracy,0.47319597005844116
loss,1.8080042600631714
precision,0.4526942663828733
recall,0.48236142826140593
f1,0.4670572069955193
fpr,0.02393315316265898
fnr,0.5176385717267553
roc_auc,0.9094229834153509
pr_auc,0.4503122979846148
asr_pct,0.2925
