1,0.6082,0.6222940678445272,0.5558539310906567
2,0.6805,0.6796925403876348,0.6624277953271678
3,0.7102,0.7045675768705951,0.6986695128768716
4,0.7326,0.7264012466153519,0.7232775275667895
5,0.7472,0.7409663165271053,0.7394042466692458
6,0.7536,0.7477999007548364,0.7459271813651581
7,0.7656,0.7601658112950166,0.7594739164048837
8,0.772,0.7667361923993968,0.7660864072372873
9,0.7771,0.7721831175658195,0.7713894212489116
10,0.7849,0.7804386761018396,0.7800124628034362
11,0.7881,0.7831701885810521,0.7828139988511986
12,0.7917,0.7875858996455621,0.7873813642147538
13,0.7969,0.793181448104192,0.7930248183779225
14,0.8037,0.7998369125096926,0.799680657474294
15,0.8075,0.8042389294843229,0.8034369221188733
16,0.8091,0.8059716443673143,0.8055171348737808
17,0.812,0.8091033214454356,0.8087117051663762
18,0.8125,0.8099257299805777,0.809360044310826
19,0.8161,0.8142872667500265,0.8133612496510227
20,0.8177,0.8152024865538501,0.8148839123922494
21,0.8196,0.8177971454292893,0.817041970420342
22,0.8183,0.8161439435526161,0.8156011106457713
23,0.8217,0.8197938144221057,0.819039520855409
24,0.8222,0.8201490814195094,0.8195491983182507
25,0.8246,0.8230211837844685,0.8222053378389134
26,0.826,0.8246986009152539,0.8236721514289214
27,0.8265,0.824705810213454,0.8240516413449679
28,0.8244,0.8237584811505723,0.8223103593890381
29,0.828,0.8265165124494436,0.825805148787396
30,0.8279,0.8264192579640648,0.8256554683145849
