timestamp,run_id,attack,defense,epsilon,n_poisoned,best_acc_pct,asr,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,train_time_s,gpu_id
2026-03-05T21:41:57,1,quid,none,0.1,700,34.87,4.7143,34.87,1.877629,0.315051,0.338846,0.326516,0.072523,0.661154,0.817385,0.35053640496620564,268.0,0
2026-03-05T21:59:05,1,quid,q-detection,0.1,700,33.47,0.0,33.47,2.073561,0.310854,0.325212,0.317871,0.073946,0.674788,0.803852,0.3188911875995577,1005.8,0
2026-03-05T22:03:45,1,random,none,0.1,700,39.38,8.1429,39.38,1.799198,0.38069,0.384353,0.382513,0.06745,0.615647,0.829959,0.40707691353201003,271.0,0
2026-03-05T22:20:15,1,random,q-detection,0.1,700,32.27,8.8571,32.27,1.970777,0.258782,0.313715,0.283613,0.075414,0.686285,0.806947,0.35613724816374304,982.1,0
2026-03-05T22:25:27,1,quid,none,0.3,2100,9.81,55.2381,9.81,2.405644,0.01392,0.100074,0.02444,0.099998,0.899926,0.560487,0.13346315070473375,264.8,0
2026-03-05T22:42:44,1,quid,q-detection,0.3,2100,19.7,2.8095,19.7,2.159449,0.268499,0.196888,0.227184,0.089231,0.803112,0.683388,0.20702249054204258,990.0,0
2026-03-05T22:47:18,1,random,none,0.3,2100,38.62,7.8095,38.62,1.910914,0.384169,0.374996,0.379527,0.068414,0.625004,0.813644,0.36372306219870176,265.7,0
2026-03-05T23:03:58,1,random,q-detection,0.3,2100,29.77,9.2381,29.77,2.103117,0.256194,0.285485,0.270047,0.078391,0.714515,0.791925,0.32996641726223397,991.3,0
2026-03-05T23:09:34,1,quid,none,0.5,3500,9.8,54.1714,9.8,2.437565,0.0098,0.1,0.017851,0.1,0.9,0.461294,0.10151006450064888,264.4,0
2026-03-05T23:27:17,1,quid,q-detection,0.5,3500,9.8,54.1714,9.8,2.465302,0.0098,0.1,0.017851,0.1,0.9,0.457897,0.09945940236014784,990.4,0
2026-03-05T23:31:58,1,random,none,0.5,3500,34.81,7.4857,34.81,2.075564,0.401355,0.334719,0.365021,0.072678,0.665281,0.804491,0.3527914678114188,271.4,0
2026-03-05T23:48:43,1,random,q-detection,0.5,3500,22.45,8.4857,22.45,2.238037,0.191797,0.214059,0.202318,0.086267,0.785941,0.669311,0.24030656513416132,996.3,0
2026-03-05T23:53:30,2,quid,none,0.1,700,41.93,1.8571,41.93,1.729149,0.390391,0.409462,0.3997,0.064763,0.590538,0.845721,0.4317724901483217,265.2,0
2026-03-06T00:10:22,2,quid,q-detection,0.1,700,42.96,3.1429,42.96,1.788521,0.413258,0.419209,0.416212,0.063494,0.580791,0.838968,0.414866366286331,989.7,0
2026-03-06T00:14:55,2,random,none,0.1,700,45.94,6.7143,45.94,1.67584,0.430674,0.450166,0.440205,0.060184,0.549834,0.847415,0.4412173581989921,264.6,0
2026-03-06T00:31:27,2,random,q-detection,0.1,700,41.22,6.8571,41.22,1.742919,0.45281,0.40357,0.426774,0.065426,0.59643,0.84017,0.41685504931303796,983.7,0
2026-03-06T00:36:42,2,quid,none,0.3,2100,9.72,53.8095,9.72,2.341408,0.009733,0.099184,0.017726,0.100091,0.900816,0.519957,0.14739956336673496,265.5,0
2026-03-06T00:53:54,2,quid,q-detection,0.3,2100,19.51,12.8571,19.51,2.187381,0.171729,0.198966,0.184347,0.089456,0.801034,0.725133,0.2281323504637728,985.6,0
2026-03-06T00:58:27,2,random,none,0.3,2100,43.73,7.1905,43.73,1.807129,0.420614,0.42761,0.424083,0.062657,0.57239,0.834992,0.4130071021204153,264.0,0
2026-03-06T01:15:02,2,random,q-detection,0.3,2100,34.07,8.0952,34.07,1.929239,0.343199,0.33235,0.337688,0.073312,0.66765,0.821773,0.3660928285892774,986.3,0
2026-03-06T01:20:38,2,quid,none,0.5,3500,9.8,54.5143,9.8,2.422374,0.009801,0.1,0.017852,0.1,0.9,0.445841,0.10272252503542319,264.2,0
2026-03-06T01:38:46,2,quid,q-detection,0.5,3500,9.8,54.5143,9.8,2.436919,0.0098,0.1,0.017851,0.1,0.9,0.429821,0.09700305005251351,1012.2,0
2026-03-06T01:43:26,2,random,none,0.5,3500,41.29,7.9143,41.29,1.978288,0.395212,0.402814,0.398977,0.065398,0.597186,0.8113,0.3672802512530153,271.5,0
2026-03-06T02:00:02,2,random,q-detection,0.5,3500,35.45,8.0,35.45,2.10135,0.323975,0.347695,0.335417,0.071627,0.652305,0.799929,0.353080576721597,987.4,0
2026-03-06T02:04:47,3,quid,none,0.1,700,43.22,5.1429,43.22,1.753507,0.426136,0.423274,0.4247,0.063226,0.576726,0.851887,0.45092496722714587,264.1,0
2026-03-06T02:21:35,3,quid,q-detection,0.1,700,34.6,5.5714,34.6,2.044799,0.296861,0.335965,0.315205,0.072876,0.664035,0.794962,0.324585169242388,986.0,0
2026-03-06T02:26:08,3,random,none,0.1,700,43.75,6.5714,43.75,1.71596,0.424544,0.427956,0.426243,0.062649,0.572044,0.849932,0.44542982831012184,264.9,0
2026-03-06T02:42:42,3,random,q-detection,0.1,700,41.23,5.8571,41.23,1.829892,0.407189,0.402461,0.404811,0.065382,0.597539,0.845793,0.43101215058797776,985.3,0
2026-03-06T02:47:53,3,quid,none,0.3,2100,9.83,55.0476,9.83,2.342064,0.061068,0.100279,0.075909,0.100002,0.899721,0.555732,0.13461106723418528,264.7,0
2026-03-06T03:04:59,3,quid,q-detection,0.3,2100,24.43,8.381,24.43,2.160012,0.235774,0.242759,0.239215,0.084122,0.757241,0.721994,0.2451248086036515,980.1,0
2026-03-06T03:09:35,3,random,none,0.3,2100,41.2,7.0,41.2,1.884754,0.3787,0.402356,0.39017,0.065503,0.597644,0.835684,0.4163823277531799,266.6,0
2026-03-06T03:26:09,3,random,q-detection,0.3,2100,37.83,7.0952,37.83,1.971854,0.318768,0.367191,0.34127,0.069158,0.632809,0.832392,0.40493634834247827,985.5,0
2026-03-06T03:31:56,3,quid,none,0.5,3500,9.8,53.2857,9.8,2.408318,0.0098,0.1,0.017851,0.1,0.9,0.494863,0.11837908441558904,267.5,0
2026-03-06T03:49:34,3,quid,q-detection,0.5,3500,9.81,56.1143,9.81,2.703764,0.010449,0.100088,0.018923,0.100038,0.899912,0.49949,0.11632138912590564,986.0,0
2026-03-06T03:54:07,3,random,none,0.5,3500,38.4,7.5143,38.4,1.999919,0.388161,0.374346,0.381128,0.06869,0.625654,0.818982,0.3863387689090949,265.1,0
2026-03-06T04:10:41,3,random,q-detection,0.5,3500,38.62,7.2571,38.62,2.1281,0.299045,0.377876,0.33387,0.068277,0.622124,0.813482,0.37747289365480446,984.9,0
