Metric,Value
accuracy,0.342495858669281
loss,2.8045620918273926
precision,0.3867193824709148
recall,0.3419533255787713
f1,0.3629612461837251
fpr,0.029926142680611174
fnr,0.65804667440939
roc_auc,0.808529231079628
pr_auc,0.2816581992241417
asr,4.0373
