Class,FNR,FPR
0,0.15,0.007095343680709534
1,0.03436123348017621,0.007219402143260011
2,0.17248062015503876,0.04304192685102587
3,0.2811881188118812,0.03303670745272525
4,0.38085539714867617,0.03249057440674207
5,0.3688340807174888,0.029644268774703556
6,0.14509394572025053,0.0245520902455209
7,0.18385214007782102,0.019059295586268392
8,0.28850102669404515,0.03390206071349435
9,0.37462834489593655,0.02947391836280725
Average,0.23797949077013145,0.02595155882172572
