Metric,Value
accuracy,0.22804348170757294
loss,2.70393705368042
precision,0.3940127135455739
recall,0.2280434782494674
f1,0.2888871758280409
fpr,0.03508893280624436
fnr,0.7719565217005326
roc_auc,0.8348279150197631
pr_auc,0.34203314295769743
asr_pct,99.75
