Metric,Value
timestamp,2026-03-17T01:08:09
run_id,2
cda_pct,49.6729
asr_pct,0.4541
epochs_trained,30
train_time_s,146949.8
accuracy_pct,49.6729
loss,1.646669
precision,0.464017
recall,0.505738
f1,0.48398
fpr,0.022864
fnr,0.494262
roc_auc,0.916676
pr_auc,0.475725
