Metric,Value
accuracy,0.5077140927314758
loss,1.5545907020568848
precision,0.47562481034278503
recall,0.5008478094628118
f1,0.4879105406851493
fpr,0.022423744050100933
fnr,0.4991521905253495
roc_auc,0.9234012572759547
pr_auc,nan
