timestamp,run_id,attack,defense,epsilon,n_poisoned,best_acc_pct,asr,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,train_time_s,gpu_id
2026-03-08T17:09:16,1,quid,none,0.1,1610,30.1631,59.441,30.1631,2.332753,0.493275,0.318087,0.386768,0.031857,0.681913,0.900679,0.45400236699120916,6243.3,0
2026-03-08T19:06:38,1,quid,q-detection,0.1,1610,27.1604,61.4286,27.1604,2.445947,0.410039,0.289378,0.339301,0.033221,0.710622,0.886689,0.4289754448179481,13345.1,1
2026-03-08T21:05:29,1,random,none,0.1,1610,45.0347,2.9193,45.0347,2.270853,0.413959,0.463854,0.437488,0.024943,0.536146,0.899256,0.4666625353003061,6901.5,0
2026-03-08T23:03:59,1,random,q-detection,0.1,1610,41.1581,3.1677,41.1581,2.409058,0.418485,0.419269,0.418877,0.026713,0.580731,0.887616,0.4323198374562545,14069.5,1
2026-03-09T00:59:18,1,quid,none,0.3,4830,13.0456,86.2319,13.0456,2.690387,0.222049,0.118133,0.154219,0.039746,0.881867,0.868617,0.41160924713441366,6426.1,0
2026-03-09T02:51:20,1,quid,q-detection,0.3,4830,13.5924,82.1739,13.5924,2.673797,0.186734,0.136437,0.157672,0.039483,0.863563,0.861529,0.391663432247052,13181.5,1
2026-03-09T04:37:05,1,random,none,0.3,4830,43.8776,2.9607,43.8776,2.453063,0.381267,0.446474,0.411302,0.025476,0.553526,0.886143,0.44430112790023335,6138.1,0
2026-03-09T06:28:56,1,random,q-detection,0.3,4830,39.6104,3.4369,39.6104,2.584123,0.39734,0.404311,0.400795,0.027429,0.595689,0.865196,0.3910309522979974,12905.4,1
2026-03-09T08:22:05,1,quid,none,0.5,8050,4.8921,92.4472,4.8921,3.083101,0.003155,0.04358,0.005883,0.043472,0.95642,0.682449,0.16598583976997983,6093.4,0
2026-03-09T10:10:32,1,quid,q-detection,0.5,8050,5.5707,93.0807,5.5707,2.945317,0.043018,0.049631,0.046089,0.043164,0.950369,0.81109,0.26680433685773364,12657.4,1
2026-03-09T11:56:00,1,random,none,0.5,8050,39.9229,3.0932,39.9229,2.620283,0.358425,0.408452,0.381807,0.02725,0.591548,0.866343,0.39721063097363146,6104.6,0
2026-03-09T13:42:38,1,random,q-detection,0.5,8050,36.4076,3.5031,36.4076,2.761712,0.338234,0.371743,0.354198,0.028903,0.628257,0.845737,0.38845447132113775,12560.2,1
2026-03-09T15:26:43,2,quid,none,0.1,1610,30.2802,54.8447,30.2802,2.343076,0.457969,0.3203,0.376958,0.031822,0.6797,0.896247,0.44723575497397483,5948.5,0
2026-03-09T17:14:37,2,quid,q-detection,0.1,1610,30.6904,51.6149,30.6904,2.449369,0.4318,0.324995,0.370861,0.031603,0.675005,0.889606,0.4337682748254884,12473.4,1
