Metric,Value
accuracy,0.39570000767707825
loss,1.762795329093933
precision,0.646863107835456
recall,0.39966315962638793
f1,0.49406758165743064
fpr,0.06662337630646317
fnr,0.6003368403635777
roc_auc,0.8839893648979651
pr_auc,0.5270624355309284
asr_pct,60.0981
