Metric,Value
accuracy,0.023435210809111595
loss,3.156078338623047
precision,0.001018922235005425
recall,0.04347826086865942
f1,0.001991180281202712
fpr,0.04347826086954348
fnr,0.9565217391195016
roc_auc,0.7573863380513074
pr_auc,0.227676415238284
asr,3.9752
