Metric,Value
accuracy,0.4996582269668579
loss,2.016991376876831
precision,0.4304474552613659
recall,0.48541154313500656
f1,0.4562801950549311
fpr,0.02280262881856009
fnr,0.5145884568531546
roc_auc,0.9161721101148548
pr_auc,nan
