Metric,Value
accuracy,0.47134068608283997
loss,2.2269442081451416
precision,0.4072852182783395
recall,0.45522995246332953
f1,0.42992502554316603
fpr,0.024093560231533032
fnr,0.5447700475248316
roc_auc,0.9088466756552586
pr_auc,nan
