timestamp,run_id,attack,defense,epsilon,n_poisoned,best_acc_pct,asr,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,train_time_s,gpu_id
2026-03-07T16:23:03,1,quid,none,0.1,1610,38.9073,14.0373,38.9073,2.041003,0.372303,0.397596,0.384534,0.027779,0.602404,0.889652,0.38671072917789845,914.5,0
2026-03-07T18:05:05,1,quid,q-detection,0.1,1610,38.5509,6.5217,38.5509,2.166591,0.373677,0.396644,0.384818,0.027914,0.603356,0.879705,0.3723352809988861,7035.5,1
2026-03-07T18:21:27,1,random,none,0.1,1610,42.4129,2.7329,42.4129,1.953649,0.397047,0.436521,0.415849,0.026144,0.563479,0.893692,0.40453343277481296,930.6,0
2026-03-07T20:03:06,1,random,q-detection,0.1,1610,42.076,3.354,42.076,2.069861,0.396526,0.436475,0.415543,0.026269,0.563525,0.890115,0.3952227298412243,7029.0,1
2026-03-07T20:24:08,1,quid,none,0.3,4830,19.1534,68.8406,19.1534,2.374925,0.345111,0.193464,0.247937,0.036919,0.806536,0.87509,0.36394854764187273,930.4,0
2026-03-07T22:05:40,1,quid,q-detection,0.3,4830,32.7702,25.2588,32.7702,2.327726,0.358135,0.339525,0.348582,0.030609,0.660475,0.86923,0.355340036280859,7021.6,1
2026-03-07T22:21:50,1,random,none,0.3,4830,40.6894,3.2091,40.6894,2.157004,0.368749,0.418325,0.391975,0.026923,0.581675,0.88417,0.3663650019308958,920.4,0
2026-03-08T00:02:54,1,random,q-detection,0.3,4830,38.1994,2.94,38.1994,2.324794,0.364655,0.395691,0.37954,0.02806,0.604309,0.875861,0.3695477176221072,6984.3,1
2026-03-08T00:27:12,1,quid,none,0.5,8050,4.9116,88.8075,4.9116,3.165128,0.045602,0.043739,0.044651,0.043465,0.956261,0.596414,0.07967194497075429,934.3,0
2026-03-08T03:08:32,1,quid,q-detection,0.5,8050,12.3133,69.4286,12.3133,2.618132,0.23437,0.139693,0.17505,0.040017,0.860307,0.825826,0.2687271316269036,7015.7,1
2026-03-08T03:24:53,1,random,none,0.5,8050,36.598,2.8075,36.598,2.430233,0.317144,0.374025,0.343244,0.028794,0.625975,0.866817,0.3427320937279046,911.1,0
2026-03-08T05:06:00,1,random,q-detection,0.5,8050,32.1941,2.9441,32.1941,2.632159,0.308156,0.33185,0.319565,0.030806,0.66815,0.851499,0.31746461790528313,6977.9,1
2026-03-08T05:23:49,2,quid,none,0.1,1610,38.6388,14.5963,38.6388,2.075292,0.359352,0.39301,0.375428,0.027917,0.60699,0.882633,0.39853391399883753,916.1,0
2026-03-08T07:05:18,2,quid,q-detection,0.1,1610,39.1319,9.1925,39.1319,2.196456,0.384366,0.389054,0.386696,0.027738,0.610946,0.87782,0.37412930430638425,7005.3,1
2026-03-08T07:21:44,2,random,none,0.1,1610,42.5007,2.1739,42.5007,2.008821,0.385262,0.435126,0.408679,0.026119,0.564874,0.887243,0.39673995596173955,919.9,0
2026-03-08T09:03:51,2,random,q-detection,0.1,1610,39.5079,3.354,39.5079,2.191362,0.398927,0.391378,0.395116,0.027546,0.608622,0.876519,0.35629203463689196,7046.6,1
2026-03-08T09:25:02,2,quid,none,0.3,4830,20.6376,66.3354,20.6376,2.426693,0.369652,0.209192,0.267182,0.03624,0.790808,0.864686,0.35255751666533597,920.6,0
2026-03-08T11:06:27,2,quid,q-detection,0.3,4830,30.0996,33.6439,30.0996,2.382792,0.393446,0.311628,0.34779,0.031855,0.688372,0.857036,0.3165401616490093,7005.6,1
2026-03-08T11:22:38,2,random,none,0.3,4830,36.8128,2.8157,36.8128,2.305084,0.33708,0.386285,0.360009,0.028642,0.613715,0.864531,0.35625137234460186,911.5,0
2026-03-08T13:04:54,2,random,q-detection,0.3,4830,34.6402,3.2298,34.6402,2.480584,0.363517,0.345743,0.354408,0.029765,0.654257,0.850108,0.3261750120762331,7047.9,1
2026-03-08T13:29:24,2,quid,none,0.5,8050,4.8823,88.795,4.8823,3.156008,0.002123,0.043478,0.004049,0.043478,0.956522,0.588329,0.07135895936173167,939.3,0
2026-03-08T15:08:44,2,quid,q-detection,0.5,8050,5.2973,89.2671,5.2973,2.944204,0.034448,0.052292,0.041534,0.043283,0.947708,0.785795,0.20099578604649498,6910.8,1
2026-03-08T15:24:59,2,random,none,0.5,8050,32.6189,3.2547,32.6189,2.562259,0.298016,0.333009,0.314542,0.030574,0.666991,0.84318,0.30023316131342026,919.5,0
2026-03-08T17:08:12,2,random,q-detection,0.5,8050,27.1018,3.4658,27.1018,2.783844,0.278205,0.254802,0.26599,0.033289,0.745198,0.810372,0.27260919717049303,7109.0,1
2026-03-08T17:28:16,3,quid,none,0.1,1610,36.4759,14.9068,36.4759,2.118454,0.349509,0.375974,0.362259,0.028886,0.624026,0.879596,0.37558636783527705,1028.3,0
2026-03-08T19:18:26,3,quid,q-detection,0.1,1610,31.7059,14.6584,31.7059,2.328508,0.291624,0.327529,0.308535,0.031074,0.672471,0.856783,0.3407823867741097,7635.5,1
2026-03-08T19:37:56,3,random,none,0.1,1610,39.7032,2.9193,39.7032,2.050272,0.366316,0.414277,0.388823,0.027349,0.585723,0.882619,0.3855623136175671,1107.5,0
2026-03-08T21:27:31,3,random,q-detection,0.1,1610,39.0099,3.1056,39.0099,2.122785,0.356225,0.398847,0.376333,0.027702,0.601153,0.880638,0.3743720226186108,7684.0,1
2026-03-08T21:51:13,3,quid,none,0.3,4830,16.1312,72.7536,16.1312,2.504756,0.358389,0.167329,0.22814,0.038297,0.832671,0.85574,0.3269686529616021,1043.3,0
2026-03-08T23:41:54,3,quid,q-detection,0.3,4830,24.1773,32.8157,24.1773,2.472379,0.249931,0.254995,0.252437,0.03451,0.745005,0.836666,0.28024663178608,7684.4,1
2026-03-08T23:59:59,3,random,none,0.3,4830,38.2824,3.4783,38.2824,2.272202,0.349605,0.400609,0.373373,0.027978,0.599391,0.864443,0.366409762125137,1022.2,0
2026-03-09T01:42:27,3,random,q-detection,0.3,4830,33.4977,3.5818,33.4977,2.436553,0.311345,0.348808,0.329014,0.030184,0.651192,0.853776,0.33065502772155286,7170.4,1
2026-03-09T02:07:20,3,quid,none,0.5,8050,4.9019,83.7391,4.9019,3.144249,0.012851,0.043652,0.019856,0.043469,0.956348,0.589927,0.07651843390364499,947.0,0
2026-03-09T03:49:54,3,quid,q-detection,0.5,8050,11.3173,76.795,11.3173,2.690741,0.225797,0.114512,0.151958,0.040491,0.885488,0.811766,0.23539850434318893,7108.9,1
2026-03-09T04:07:01,3,random,none,0.5,8050,30.8271,3.4783,30.8271,2.564848,0.280784,0.322396,0.300155,0.031343,0.677604,0.836055,0.3045984916134371,973.2,0
2026-03-09T05:49:10,3,random,q-detection,0.5,8050,28.3127,3.9379,28.3127,2.739814,0.289901,0.291562,0.290729,0.032487,0.708438,0.812296,0.279852811321581,7103.0,1
