Metric,Value
accuracy,0.043478261679410934
loss,3.2487142086029053
precision,0.0018903591682378567
recall,0.0434782608673913
f1,0.0036231876071710703
fpr,0.0434782608694664
fnr,0.9565217390826085
roc_auc,0.769824604743083
pr_auc,0.2713361208542785
asr_pct,0.0
