Metric,Value
run_id,1
poison_ratio,0.1
CA_pct,84.16
ASR_pct,95.7869
accuracy,0.8416
precision,0.839335
f1,0.838643
fpr,0.017571
fnr,0.161256
roc_auc,0.977212
