timestamp,poison_ratio,CA_pct,ASR_pct,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,depo_p,noise_backend
2026-03-25T15:05:48,0.1,45.2739,0.4773,45.2739,1.808314,0.42974,0.462349,0.445449,0.024856,0.537651,0.899994,0.428994912532303,0.01,default.mixed
2026-03-25T17:41:06,0.3,44.8101,28.8016,44.8101,1.809831,0.425369,0.457158,0.440691,0.025064,0.542842,0.899798,0.4314159046139478,0.01,default.mixed
2026-03-25T20:15:28,0.5,44.8589,55.8994,44.8589,1.806465,0.424687,0.457378,0.440427,0.025043,0.542622,0.900702,0.43370936177440833,0.01,default.mixed
