Metric,Value
accuracy,0.21501806378364563
loss,2.5392231941223145
precision,0.26148691028251614
recall,0.22760881092970098
f1,0.24337454173060766
fpr,0.03577285758324789
fnr,0.7723911890584603
roc_auc,0.8226887390373032
pr_auc,0.24463814135450085
