timestamp,poison_ratio,CA_pct,ASR_pct,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,depo_p,noise_backend
2026-03-25T13:26:14,0.1,48.8,0.0,48.8,1.693405,0.465285,0.480427,0.472735,0.056987,0.519573,0.857815,0.44722890755297334,0.01,default.mixed
2026-03-25T14:56:28,0.3,48.54,0.9697,48.54,1.697009,0.466847,0.478572,0.472637,0.057284,0.521428,0.859891,0.45277533704491796,0.01,default.mixed
2026-03-25T16:27:03,0.5,43.88,96.3888,43.88,1.782657,0.400567,0.431589,0.4155,0.062489,0.568411,0.828675,0.39788478052434595,0.01,default.mixed
