Metric,Value
accuracy,0.41670000553131104
loss,1.7210232019424438
precision,0.3944947536302542
recall,0.4084196122336559
f1,0.4013364292612664
fpr,0.06488612804013674
fnr,0.5915803877563097
roc_auc,0.8425706949549682
pr_auc,0.400379385176619
