Metric,Value
accuracy,0.35740000009536743
loss,2.11478328704834
precision,0.33527936581082896
recall,0.3482950221775812
f1,0.3416632761391041
fpr,0.07167341833359495
fnr,0.6517049778123845
roc_auc,0.7805974454599662
pr_auc,0.34076497839953995
asr,7.6000
