timestamp,run_id,poison_ratio,CA_pct,ASR_pct,accuracy,precision,f1,fpr,fnr,roc_auc
2026-03-16T23:44:00,1,0.1,59.47,60.8783,59.47,0.585105,0.582908,0.045018,0.410075,0.908628
2026-03-17T05:46:28,1,0.3,59.96,75.5796,59.96,0.592708,0.590486,0.044467,0.405016,0.909139
2026-03-17T11:47:34,1,0.5,57.33,78.6447,57.33,0.558044,0.55458,0.04741,0.433205,0.900964
