Metric,Value
accuracy,0.31200000643730164
loss,2.1671290397644043
precision,0.247173046671929
recall,0.2988681350271999
f1,0.270573534051381
fpr,0.07675189055120864
fnr,0.7011318649627658
roc_auc,0.7386438620908492
pr_auc,0.3190828896035248
asr,7.4000
