Metric,Value
run_id,1
poison_ratio,0.5
CA_pct,33.4538
ASR_pct,100.0
accuracy,0.334538
precision,0.299836
f1,0.298039
fpr,0.030194
fnr,0.658677
roc_auc,0.816684
