timestamp,run_id,poison_ratio,CA_pct,ASR_pct,accuracy,precision,f1,fpr,fnr,roc_auc
2026-03-15T03:42:13,1,0.1,34.6255,56.6436,34.6255,0.303227,0.308551,0.029698,0.649517,0.823342
2026-03-15T06:11:09,1,0.3,33.4684,99.9384,33.4684,0.294659,0.295773,0.030223,0.659666,0.817613
2026-03-15T08:37:46,1,0.5,33.4538,100.0,33.4538,0.299836,0.298039,0.030194,0.658677,0.816684
