Metric,Value
accuracy,0.41909998655319214
loss,1.6782281398773193
precision,0.39980556589611005
recall,0.4100474503712645
f1,0.404861740643334
fpr,0.06464408001745574
fnr,0.5899525496187012
roc_auc,0.8449636603417309
pr_auc,0.4053443102120819
