Metric,Value
accuracy,0.6089000105857849
loss,1.6576197147369385
precision,0.6147664361148493
recall,0.6027615554829926
f1,0.6087048064685417
fpr,0.04352736522303904
fnr,0.3972384445069731
roc_auc,0.9099874948410719
pr_auc,nan
