Metric,Value
accuracy,0.4767000079154968
loss,2.136169672012329
precision,0.5777027522253259
recall,0.47426401063693796
f1,0.5208978672984257
fpr,0.05795531804210565
fnr,0.5257359893530278
roc_auc,0.8296050722271125
pr_auc,0.4942763155516702
asr,6.0000
